"p","U:0","U:1","U:2","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.09,-0.06,3,0,1994,1,7e+01,3e+01,3e+01,0
-0.09,-0.06,3,0,1994,1,7e+01,3e+01,3e+01,0
-0.08,-0.06,3,0,1994,1,7e+01,3e+01,3e+01,0
-0.08,-0.06,3,0,8578,1,7e+01,3e+01,3e+01,0
-0.08,-0.06,3,0,8578,1,7e+01,3e+01,3e+01,0
-0.08,-0.06,3,0,8578,1,7e+01,3e+01,3e+01,0
-0.08,-0.06,3,0,8578,1,7e+01,3e+01,3e+01,0
-0.07,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.07,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.07,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.07,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.06,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.06,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.06,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.06,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.06,-0.05,3,0,4215,1,7e+01,3e+01,3e+01,0
-0.05,-0.05,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.05,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.05,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.05,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.05,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.04,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.04,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.04,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.04,-0.04,3,0,8598,1,7e+01,3e+01,3e+01,0
-0.04,-0.04,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.03,-0.04,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.03,-0.04,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.03,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.03,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.03,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.02,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.02,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.02,-0.03,3,0,6435,1,7e+01,3e+01,3e+01,0
-0.02,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.01,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.01,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.01,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.009,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.006,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.004,-0.03,3,0,2035,1,7e+01,3e+01,3e+01,0
-0.002,-0.02,3,0,2035,1,7e+01,3e+01,3e+01,0
0,-0.02,3,0,2035,1,7e+01,3e+01,3e+01,0
