"p","U:0","U:1","U:2","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.4827379584,0.3415684104,2.788116693,-2.097264098e-20,7721,1,16.68532753,24.31500053,-19.95218468,0
-0.4707843363,0.3430750072,2.758699894,-1.493916621e-20,7721,1,16.75427437,24.32250023,-19.88364601,0
-0.4618603885,0.3507875502,2.766336679,-1.217253544e-20,7721,1,16.82322311,24.32999992,-19.81510735,0
-0.4559769332,0.3647281229,2.811159134,-1.268436637e-20,7721,1,16.89216995,24.33749962,-19.74656868,0
-0.4513460696,0.3734812737,2.826120138,-1.011869041e-20,5557,1,16.9611187,24.34499931,-19.67803001,0
-0.4441364408,0.3684546053,2.771759033,-9.581124387e-22,5557,1,17.03006554,24.35250092,-19.60949135,0
-0.4384174049,0.367947489,2.744063616,9.014518996e-21,5557,1,17.09901428,24.36000061,-19.54095268,0
-0.4341948032,0.3719757497,2.743124723,1.980209156e-20,5557,1,17.16796112,24.36750031,-19.47241402,0
-0.431474179,0.3805555999,2.769038916,3.140724653e-20,5557,1,17.23690796,24.375,-19.40387726,0
-0.4286350012,0.3889002502,2.798693419,3.867237385e-20,1157,1,17.3058548,24.38249969,-19.33533859,0
-0.4230474532,0.3902058005,2.786649704,3.439523293e-20,7740,1,17.37480354,24.38999939,-19.26679993,0
-0.416629523,0.3898363113,2.759284019,2.64499208e-20,7740,1,17.44375038,24.39749908,-19.19826126,0
-0.4114381075,0.3933125734,2.755301237,1.89474088e-20,7740,1,17.51269913,24.40500069,-19.1297226,0
-0.4074769914,0.4006504118,2.774800539,1.188941106e-20,7740,1,17.58164597,24.41250038,-19.06118393,0
-0.4034324586,0.4069190323,2.793297052,1.058234534e-20,3377,1,17.65059471,24.42000008,-18.99264526,0
-0.3996912241,0.4139864147,2.819176197,1.546039016e-20,3377,1,17.71954155,24.42749977,-18.9241066,0
-0.3961076736,0.4202141762,2.835540533,2.175468694e-20,5576,1,17.7884903,24.43499947,-18.85556793,0
-0.392015785,0.4215503037,2.815275431,2.418326983e-20,5576,1,17.85743713,24.44249916,-18.78702927,0
-0.3888424635,0.425185591,2.809595108,2.592165612e-20,5576,1,17.92638588,24.45000076,-18.7184906,0
-0.3859820962,0.4273892939,2.797786474,2.134704845e-20,1176,1,17.99533272,24.45750046,-18.64995193,0
-0.3835375309,0.429880172,2.789640903,1.027799215e-20,1176,1,18.06427956,24.46500015,-18.58141518,0
-0.3819025755,0.4353542924,2.800200701,-3.960913166e-21,1176,1,18.13322639,24.47249985,-18.51287651,0
-0.3810801804,0.4438219965,2.829531431,-2.138055088e-20,1176,1,18.20217514,24.47999954,-18.44433784,0
-0.3810731769,0.4552938938,2.877699375,-4.199214045e-20,1176,1,18.27112198,24.48749924,-18.37579918,0
-0.3773658276,0.4580451548,2.864709377,-5.36352698e-20,3396,1,18.34007072,24.49500084,-18.30726051,0
-0.3731897473,0.4596936107,2.845835924,-5.93320756e-20,3396,1,18.40901756,24.50250053,-18.23872185,0
-0.3697302341,0.4636115134,2.840852022,-6.184707302e-20,3396,1,18.47796631,24.51000023,-18.17018318,0
-0.3669899106,0.4698072374,2.849808455,-6.116858458e-20,3396,1,18.54691315,24.51749992,-18.10164452,0
-0.3649713993,0.4782891273,2.872756481,-5.728486821e-20,3396,1,18.61586189,24.52499962,-18.03310585,0
-0.3632945716,0.4875374436,2.902074814,-4.864513796e-20,7779,1,18.68480873,24.53249931,-17.96456718,0
-0.3614551425,0.4955943227,2.928148746,-3.573855485e-20,7779,1,18.75375748,24.54000092,-17.89602852,0
-0.3600575328,0.5042239428,2.956783772,-2.386080187e-20,1195,1,18.82270432,24.54750061,-17.82748985,0
-0.3579176068,0.5061357617,2.938628197,-1.402342072e-20,1195,1,18.89165115,24.55500031,-17.75895309,0
-0.356330514,0.509652853,2.929527044,-4.569714865e-21,1195,1,18.96059799,24.5625,-17.69041443,0
-0.3552176654,0.5144973397,2.928104639,3.835619537e-21,5615,1,19.02954674,24.56999969,-17.62187576,0
-0.3535405695,0.517149806,2.917199612,1.802791475e-21,5615,1,19.09849358,24.57749939,-17.5533371,0
-0.3523982465,0.521589458,2.916841745,-2.377336871e-21,5615,1,19.16744232,24.58499908,-17.48479843,0
-0.3517927825,0.5278215408,2.927062511,-8.7120827e-21,5615,1,19.23638916,24.59250069,-17.41625977,0
-0.3517253995,0.5358538628,2.947906971,-1.720866385e-20,5615,1,19.30533791,24.60000038,-17.3477211,0
-0.3521982133,0.545691669,2.979406357,-2.78745003e-20,5615,1,19.37428474,24.60750008,-17.27918243,0
-0.3524780869,0.5552740097,3.011366606,-3.395741528e-20,1215,1,19.44323349,24.61499977,-17.21064377,0
-0.3506931067,0.5592038035,3.009395838,-2.901981264e-20,7798,1,19.51218033,24.62249947,-17.1421051,0
-0.3483732045,0.5618584752,2.997874022,-2.295349944e-20,7798,1,19.58112907,24.62999916,-17.07356644,0
-0.3464412987,0.5660007,2.993932486,-1.870123048e-20,7798,1,19.65007401,24.63750076,-17.00502968,0
-0.3448977172,0.571637094,2.997602701,-1.626843899e-20,7798,1,19.71902275,24.64500046,-16.93649101,0
-0.3436456621,0.5785427094,3.007955313,-1.521244762e-20,3435,1,19.78796959,24.65250015,-16.86795235,0
-0.3414019048,0.5836831927,3.012398005,-8.33274688e-21,3435,1,19.85691833,24.65999985,-16.79941368,0
-0.339631021,0.5904176235,3.024887323,-1.10957141e-21,3435,1,19.92586517,24.66749954,-16.73087502,0
-0.3383346498,0.5987511873,3.045450211,6.458229192e-21,3435,1,19.99481392,24.67499924,-16.66233635,0
-0.3375146687,0.6086884737,3.074109316,1.43718754e-20,3435,1,20.06376076,24.68250084,-16.59379768,0
-0.3371720612,0.620236516,3.110900402,2.26323918e-20,3435,1,20.1327095,24.69000053,-16.52525902,0
-0.3360467851,0.6240845919,3.109867573,2.240830341e-20,1234,1,20.20165634,24.69750023,-16.45672035,0
-0.3343731463,0.6250157356,3.096262932,1.556150491e-20,1234,1,20.27060509,24.70499992,-16.38818169,0
-0.3330322504,0.6269727349,3.087394476,1.188636245e-20,1234,1,20.33955193,24.71249962,-16.31964302,0
-0.3320252001,0.6299591064,3.083278179,1.139341047e-20,1234,1,20.40850067,24.71999931,-16.25110435,0
-0.3313535154,0.6339774132,3.083926439,1.409311715e-20,1234,1,20.4774456,24.72750092,-16.1825676,0
-0.331017524,0.6390325427,3.089360952,1.99961882e-20,1234,1,20.54639435,24.73500061,-16.11402893,0
-0.3304747045,0.6435745358,3.093451977,2.076965861e-20,5654,1,20.61534119,24.74250031,-16.04549026,0
-0.3298308849,0.648017168,3.097937822,1.687244886e-20,5654,1,20.68428993,24.75,-15.9769516,0
-0.3295027614,0.6535813808,3.107679367,1.436245491e-20,5654,1,20.75323677,24.75749969,-15.90841293,0
-0.3294913173,0.6602705717,3.122692347,1.324391447e-20,5654,1,20.82218552,24.76499939,-15.83987427,0
-0.3297975063,0.6680881977,3.142993212,1.352107894e-20,5654,1,20.89113235,24.77249908,-15.7713356,0
-0.3304225504,0.6770369411,3.168594599,1.519776839e-20,5654,1,20.9600811,24.78000069,-15.70279694,0
-0.3301014006,0.6827727556,3.178997517,1.562545308e-20,7837,1,21.02902794,24.78750038,-15.63425827,0
-0.3287255168,0.6847718954,3.171456575,1.322511631e-20,7837,1,21.09797478,24.79500008,-15.56572056,0
-0.3275875747,0.6875127554,3.167254448,1.013380019e-20,7837,1,21.16692352,24.80249977,-15.49718189,0
-0.3266883194,0.6909976602,3.166401625,6.349338216e-21,7837,1,21.23587036,24.80999947,-15.42864323,0
-0.3260285556,0.6952289343,3.168909073,1.869543295e-21,7837,1,21.30481911,24.81749916,-15.36010456,0
-0.3256092966,0.7002084255,3.174785137,-3.308085909e-21,7837,1,21.37376595,24.82500076,-15.2915659,0
-0.32497859,0.7047834396,3.179980278,-2.948897268e-21,3474,1,21.44271469,24.83250046,-15.22302723,0
-0.3241914511,0.7091813087,3.185252905,2.023390609e-21,3474,1,21.51166153,24.84000015,-15.15448952,0
-0.3236165047,0.7143713832,3.193998814,6.479591697e-21,3474,1,21.58060837,24.84749985,-15.08595085,0
-0.3232543468,0.7203556895,3.206227779,1.041814433e-20,3474,1,21.64955711,24.85499954,-15.01741219,0
-0.3231056035,0.7271365523,3.221950054,1.383755873e-20,3474,1,21.71850395,24.86249924,-14.94887352,0
-0.3231711984,0.7347157001,3.241172552,1.673627425e-20,3474,1,21.7874527,24.87000084,-14.88033485,0
-0.3232622147,0.7427985668,3.262893915,1.818513279e-20,7857,1,21.85639954,24.87750053,-14.81179714,0
-0.3227751553,0.7479541898,3.272074699,1.500019986e-20,1273,1,21.92534637,24.88500023,-14.74325848,0
-0.3222554326,0.7499724627,3.266552925,9.947443825e-21,1273,1,21.99429512,24.89249992,-14.67471981,0
-0.3218985498,0.7524027824,3.262781858,4.9076238e-21,1273,1,22.06324196,24.89999962,-14.60618114,0
-0.3217050433,0.7552464008,3.26076746,-1.192213185e-22,1273,1,22.1321907,24.90749931,-14.53764248,0
-0.3216756284,0.7585043311,3.260513306,-5.132981646e-21,1273,1,22.20113945,24.91500092,-14.46910381,0
-0.3218103051,0.7621783018,3.262027502,-1.013368548e-20,1273,1,22.27008629,24.92250061,-14.4005661,0
-0.3216471076,0.764660418,3.260198116,-1.480655558e-20,5693,1,22.33903313,24.93000031,-14.33202744,0
-0.3216488659,0.7675779462,3.260212898,-1.801455425e-20,5693,1,22.40798187,24.9375,-14.26348877,0
-0.3218197823,0.7709453106,3.262119055,-1.975019567e-20,5693,1,22.47692871,24.94499969,-14.1949501,0
-0.3221604228,0.7747637033,3.26592207,-2.000926314e-20,5693,1,22.54587555,24.95249939,-14.12641144,0
-0.3226712048,0.7790344954,3.271627188,-1.878752384e-20,5693,1,22.6148243,24.95999908,-14.05787277,0
-0.3233528733,0.7837584615,3.279237986,-1.608093071e-20,5693,1,22.68377113,24.96750069,-13.98933506,0
-0.3241297901,0.7886111736,3.28789711,-7.855419238e-21,1293,1,22.75271988,24.97500038,-13.92079639,0
-0.3249506056,0.7934536338,3.297291994,6.968669504e-21,1293,1,22.82166672,24.98250008,-13.85225773,0
-0.3259284496,0.7988111973,3.308842659,2.164661223e-20,1293,1,22.89061546,24.98999977,-13.78371906,0
-0.3270637393,0.8046853542,3.322555304,3.617799779e-20,1293,1,22.9595623,24.99749947,-13.7151804,0
-0.3283569217,0.8110774755,3.33843565,5.056241661e-20,1293,1,23.02850914,25.00499916,-13.64664173,0
-0.3293237686,0.8149247169,3.343352079,5.993362978e-20,7876,1,23.09745789,25.01250076,-13.57810402,0
-0.3301663697,0.8176252246,3.343142271,6.552842095e-20,7876,1,23.16640472,25.02000046,-13.50956535,0
-0.3308711648,0.8196232915,3.341083288,5.524557073e-20,3513,1,23.23535347,25.02750015,-13.44102669,0
-0.331612885,0.8217694759,3.33965373,4.34859834e-20,3513,1,23.30430031,25.03499985,-13.37248802,0
-0.3324248791,0.8242110014,3.33927846,3.250847272e-20,3513,1,23.37324905,25.04249954,-13.30394936,0
-0.3333073556,0.8269487023,3.339960337,2.231522135e-20,3513,1,23.44219589,25.04999924,-13.23541069,0
-0.3342607617,0.829982996,3.341701508,1.290868983e-20,3513,1,23.51114273,25.05750084,-13.16687298,0
-0.3352847993,0.8333154917,3.344506979,4.290481228e-21,3513,1,23.58009148,25.06500053,-13.09833431,0
-0.3363799155,0.8369466662,3.348378658,-3.536890609e-21,3513,1,23.64903831,25.07250023,-13.02979565,0
-0.3371390402,0.8404387236,3.352144241,-1.181603029e-20,7896,1,23.71798706,25.07999992,-12.96125698,0
-0.3379488587,0.8442276716,3.357020378,-1.907242778e-20,7896,1,23.7869339,25.08749962,-12.89271832,0
-0.3388201892,0.848326087,3.363041878,-2.526678596e-20,7896,1,23.85588074,25.09499931,-12.8241806,0
-0.3397534192,0.8527344465,3.370210648,-3.039656107e-20,7896,1,23.92482948,25.10250092,-12.75564194,0
-0.3407482505,0.8574542403,3.378532171,-3.445886121e-20,7896,1,23.99377632,25.11000061,-12.68710327,0
-0.3418051004,0.8624859452,3.388008356,-3.745092212e-20,7896,1,24.06272507,25.11750031,-12.61856461,0
-0.3428421319,0.8676849604,3.398185968,-3.863470482e-20,3533,1,24.13167191,25.125,-12.55002594,0
-0.3434965312,0.8724078536,3.40704608,-3.57986967e-20,3533,1,24.20062065,25.13249969,-12.48148727,0
-0.3442063928,0.8774334192,3.417027473,-3.363849191e-20,3533,1,24.26956749,25.13999939,-12.41294956,0
-0.3449792564,0.8822806478,3.426501274,-3.192942691e-20,5732,1,24.33851433,25.14749908,-12.3444109,0
-0.3458661735,0.8837507963,3.424573183,-2.876013286e-20,5732,1,24.40746307,25.15500069,-12.27587223,0
-0.3468152285,0.8853535652,3.423081875,-2.54550584e-20,5732,1,24.47640991,25.16250038,-12.20733356,0
-0.3478267789,0.8870891333,3.422027826,-2.201399998e-20,5732,1,24.54535866,25.17000008,-12.1387949,0
-0.3489009738,0.8889578581,3.421411991,-1.843663124e-20,5732,1,24.6143055,25.17749977,-12.07025623,0
-0.3494691253,0.8906100392,3.420684814,-1.351084985e-20,1332,1,24.68325233,25.18499947,-12.00171852,0
-0.350068599,0.8923763633,3.420382261,-8.820932883e-21,1332,1,24.75220108,25.19249916,-11.93317986,0
-0.3507333994,0.8942775726,3.420538425,-4.452290357e-21,1332,1,24.82114792,25.20000076,-11.86464119,0
-0.3514634371,0.8963143826,3.421155691,-4.055297634e-22,1332,1,24.89009666,25.20750046,-11.79610252,0
-0.3522589803,0.8984870315,3.422234297,3.318416579e-21,1332,1,24.9590435,25.21500015,-11.72756386,0
-0.3531202078,0.9007957578,3.423775434,6.718724038e-21,1332,1,25.02799225,25.22249985,-11.65902519,0
-0.3540473282,0.9032409191,3.425780535,9.794521233e-21,1332,1,25.09693909,25.22999954,-11.59048748,0
-0.3545493186,0.9054046273,3.427200317,9.570932859e-21,5752,1,25.16588593,25.23749924,-11.52194881,0
-0.3549989462,0.9075931907,3.428815603,7.92576271e-21,5752,1,25.23483467,25.24500084,-11.45341015,0
-0.3555085659,0.9099020362,3.430867672,5.500177136e-21,5752,1,25.30378151,25.25250053,-11.38487148,0
-0.3560784757,0.9123311639,3.433356762,2.292345477e-21,5752,1,25.37273026,25.26000023,-11.31633282,0
-0.3567088246,0.9148809314,3.436283827,-1.699493258e-21,5752,1,25.44167709,25.26749992,-11.24779415,0
-0.3573997617,0.9175515175,3.439650059,-6.47702978e-21,5752,1,25.51062393,25.27499962,-11.17925644,0
-0.3581513762,0.9203433394,3.443456411,-1.204217452e-20,5752,1,25.57957268,25.28249931,-11.11071777,0
-0.3588051796,0.923165381,3.447636843,-1.770463294e-20,1352,1,25.64851952,25.29000092,-11.04217911,0
-0.359080106,0.9258550406,3.452070951,-2.169560976e-20,1352,1,25.71746826,25.29750061,-10.97364044,0
-0.3594190478,0.9286642671,3.456940413,-2.56253946e-20,1352,1,25.7864151,25.30500031,-10.90510178,0
-0.359822154,0.9315933585,3.462245941,-2.949378713e-20,1352,1,25.85536194,25.3125,-10.83656406,0
-0.3602895737,0.9346426725,3.467988968,-3.330077604e-20,1352,1,25.92431068,25.31999969,-10.7680254,0
-0.3608214557,0.9378123879,3.47416997,-3.704615615e-20,1352,1,25.99325752,25.32749939,-10.69948673,0
-0.3614179194,0.9411028028,3.480790138,-4.072978852e-20,1352,1,26.06220627,25.33499908,-10.63094807,0
-0.3620198667,0.9429908395,3.483413696,-4.277832716e-20,7935,1,26.13115311,25.34250069,-10.5624094,0
-0.3622731864,0.9435119033,3.48248744,-3.803285014e-20,3572,1,26.20010185,25.35000038,-10.49387074,0
-0.362496227,0.9440299273,3.481666565,-3.229655616e-20,3572,1,26.26904869,25.35750008,-10.42533302,0
-0.3627817631,0.944601953,3.481014729,-2.700444201e-20,3572,1,26.33799553,25.36499977,-10.35679436,0
-0.3631299734,0.9452281594,3.480531931,-2.215744635e-20,3572,1,26.40694427,25.37249947,-10.28825569,0
-0.3635409772,0.9459086061,3.480219126,-1.775643351e-20,3572,1,26.47589111,25.37999916,-10.21971703,0
-0.3640149534,0.9466432929,3.480075598,-1.380218545e-20,3572,1,26.54483986,25.38750076,-10.15117836,0
-0.364551872,0.9474324584,3.480102777,-1.02957014e-20,3572,1,26.6137867,25.39500046,-10.08263969,0
-0.3651519418,0.9482762218,3.480300665,-7.237826321e-21,3572,1,26.68273354,25.40250015,-10.01410198,0
-0.3655186594,0.948890388,3.480662584,-3.047852788e-21,7955,1,26.75168228,25.40999985,-9.945563316,0
-0.3659163117,0.949521184,3.481182337,1.313879569e-21,7955,1,26.82062912,25.41749954,-9.877024651,0
-0.3663823009,0.9502040744,3.481860399,5.674806757e-21,7955,1,26.88957787,25.42499924,-9.808485985,0
-0.3669168651,0.9509389997,3.48269701,1.003506277e-20,7955,1,26.9585247,25.43250084,-9.739947319,0
-0.3675199747,0.9517262578,3.483692646,1.439437568e-20,7955,1,27.02747345,25.44000053,-9.671408653,0
-0.3681918681,0.9525659084,3.484847784,1.875282426e-20,7955,1,27.09642029,25.44750023,-9.602870941,0
-0.3689326942,0.9534580112,3.486162424,2.311051512e-20,7955,1,27.16536713,25.45499992,-9.534332275,0
-0.3697377443,0.9543840289,3.487625122,2.701035344e-20,3592,1,27.23431587,25.46249962,-9.46579361,0
-0.3705307543,0.9550650716,3.489042044,2.381519061e-20,3592,1,27.30326271,25.46999931,-9.397254944,0
-0.3713805676,0.9557827115,3.490576506,2.054338917e-20,3592,1,27.37221146,25.47750092,-9.328716278,0
-0.3722871542,0.9565371275,3.492229223,1.719468094e-20,3592,1,27.44115829,25.48500061,-9.260177612,0
-0.3732506633,0.9573282599,3.493999958,1.376905299e-20,3592,1,27.51010513,25.49250031,-9.1916399,0
-0.3742711842,0.9581562281,3.495888948,1.026627429e-20,3592,1,27.57905388,25.5,-9.123101234,0
-0.3753488064,0.9590210915,3.497896433,6.686262046e-21,3592,1,27.64800072,25.50749969,-9.054562569,0
-0.3764836788,0.9599229097,3.500022888,3.028886401e-21,3592,1,27.71694946,25.51499939,-8.986023903,0
-0.3776758313,0.9608617425,3.502268076,-7.059851728e-22,3592,1,27.7858963,25.52249908,-8.917485237,0
-0.3789087534,0.961640954,3.50475955,-3.320928211e-21,7975,1,27.85484505,25.53000069,-8.848946571,0
-0.380189985,0.9623973966,3.507394791,-5.445173664e-21,7975,1,27.92379189,25.53750038,-8.780408859,0
-0.3815244138,0.9631927013,3.510131836,-7.427117395e-21,7975,1,27.99273872,25.54500008,-8.711870193,0
-0.3829121292,0.9640270472,3.512970448,-9.266473041e-21,7975,1,28.06168747,25.55249977,-8.643331528,0
-0.3843531609,0.964900434,3.515910864,-1.096298897e-20,7975,1,28.13063431,25.55999947,-8.574792862,0
-0.3858476877,0.9658129811,3.518953562,-1.251641316e-20,7975,1,28.19958305,25.56749916,-8.506254196,0
-0.3873957694,0.9667645693,3.522097826,-1.392641279e-20,7975,1,28.26852989,25.57500076,-8.437716484,0
-0.3889974654,0.9677555561,3.525345087,-1.519290547e-20,7975,1,28.33747673,25.58250046,-8.369177818,0
-0.3904193342,0.9674325585,3.524610281,-1.461220207e-20,5811,1,28.40642548,25.59000015,-8.300639153,0
-0.3917794824,0.9668998122,3.523450613,-1.277847351e-20,5811,1,28.47537231,25.59749985,-8.232100487,0
-0.3931562006,0.9663840532,3.522318602,-1.085547811e-20,5811,1,28.54432106,25.60499954,-8.163561821,0
-0.3945495784,0.9658854604,3.521214008,-8.843089045e-21,5811,1,28.6132679,25.61249924,-8.095023155,0
-0.3959595859,0.9654040337,3.52013731,-6.741230379e-21,5811,1,28.68221474,25.62000084,-8.026485443,0
-0.3973862529,0.9649395943,3.519088268,-4.549662602e-21,5811,1,28.75116348,25.62750053,-7.957946301,0
-0.3988296092,0.9644923806,3.518067122,-2.268351383e-21,5811,1,28.82011032,25.63500023,-7.889408112,0
-0.4002896845,0.9640623331,3.517073393,1.028800523e-22,5811,1,28.88905907,25.64249992,-7.820869446,0
-0.401766479,0.9636494517,3.516107798,2.564143779e-21,5811,1,28.95800591,25.64999962,-7.75233078,0
-0.4031254947,0.9631140828,3.51518631,6.704409431e-22,1411,1,29.02695465,25.65749931,-7.683792591,0
-0.4044759572,0.9625639319,3.514283419,-2.163249766e-21,1411,1,29.09590149,25.66500092,-7.615253925,0
-0.4058497548,0.9620315433,3.513393879,-4.901506783e-21,1411,1,29.16484833,25.67250061,-7.546715736,0
-0.4072469771,0.9615169764,3.512517929,-7.544321779e-21,1411,1,29.23379707,25.68000031,-7.478177071,0
-0.4086676836,0.9610202909,3.511655331,-1.009154289e-20,1411,1,29.30274391,25.6875,-7.409638405,0
-0.4101118445,0.9605415463,3.510806322,-1.254301865e-20,1411,1,29.37169266,25.69499969,-7.341100216,0
-0.4115795195,0.9600806832,3.509970903,-1.489864082e-20,1411,1,29.4406395,25.70249939,-7.27256155,0
-0.4130707681,0.9596378207,3.509149075,-1.715825914e-20,1411,1,29.50958824,25.70999908,-7.204022884,0
-0.4145233929,0.9592189789,3.508375883,-1.90233624e-20,5831,1,29.57853508,25.71750069,-7.135484695,0
-0.4156470895,0.9588437676,3.507800102,-1.923887526e-20,5831,1,29.64748192,25.72500038,-7.06694603,0
-0.4167788923,0.9584732652,3.507220268,-1.952262245e-20,5831,1,29.71643066,25.73250008,-6.998407364,0
-0.4179188013,0.9581075907,3.50663662,-1.987467666e-20,5831,1,29.7853775,25.73999977,-6.929869175,0
-0.4190668762,0.9577466249,3.506048918,-2.029511382e-20,5831,1,29.85432625,25.74749947,-6.861330509,0
-0.4202230871,0.9573904276,3.505457163,-2.078400987e-20,5831,1,29.92327309,25.75499916,-6.792791843,0
-0.4213874638,0.9570390582,3.504861593,-2.134153122e-20,5831,1,29.99221992,25.76250076,-6.724253654,0
-0.4225599766,0.9566923976,3.504261971,-2.196756154e-20,5831,1,30.06116867,25.77000046,-6.655714989,0
-0.4237406552,0.9563505054,3.503658295,-2.266227855e-20,5831,1,30.13011551,25.77750015,-6.587176323,0
-0.4249294996,0.9560134411,3.503050804,-2.342575172e-20,5831,1,30.19906425,25.78499985,-6.518638134,0
-0.4262736738,0.9556436539,3.502025127,-1.898917819e-20,1431,1,30.26801109,25.79249954,-6.450099468,0
-0.4276326895,0.95526582,3.500955105,-1.440048907e-20,1431,1,30.33695984,25.79999924,-6.381560802,0
-0.428999275,0.9548815489,3.499861002,-9.922530664e-21,1431,1,30.40590668,25.80750084,-6.313022614,0
-0.4303734004,0.9544907808,3.498742342,-5.555338128e-21,1431,1,30.47485352,25.81500053,-6.244483948,0
-0.4317550957,0.9540935159,3.497599363,-1.299083113e-21,1431,1,30.54380226,25.82250023,-6.175945282,0
-0.4331443906,0.953689754,3.496431828,2.846084736e-21,1431,1,30.6127491,25.82999992,-6.107407093,0
-0.4345412552,0.9532794952,3.495239973,6.880099787e-21,1431,1,30.68169785,25.83749962,-6.038868427,0
-0.4359457195,0.9528627396,3.494023561,1.080280916e-20,1431,1,30.75064468,25.84499931,-5.970329762,0
-0.4373577833,0.9524395466,3.492782831,1.4614123e-20,1431,1,30.81959152,25.85250092,-5.901791573,0
-0.4389035702,0.9519324303,3.49172616,1.547177843e-20,5851,1,30.88854027,25.86000061,-5.833252907,0
-0.4404900968,0.9514001608,3.490696907,1.564288688e-20,5851,1,30.95748711,25.86750031,-5.764714241,0
-0.4420882761,0.9508607388,3.489646673,1.580173625e-20,5851,1,31.02643585,25.875,-5.696176052,0
-0.4436980784,0.9503141642,3.488575459,1.594831363e-20,5851,1,31.09538269,25.88249969,-5.627637386,0
-0.4453195035,0.9497604966,3.487483263,1.608261254e-20,5851,1,31.16433144,25.88999939,-5.559098721,0
-0.4469526112,0.9491996169,3.486370087,1.620462491e-20,5851,1,31.23327827,25.89749908,-5.490560532,0
-0.4485973716,0.9486316442,3.485235691,1.631438952e-20,5851,1,31.30222511,25.90500069,-5.422021866,0
-0.4502537847,0.948056519,3.484080315,1.641180134e-20,5851,1,31.37117386,25.91250038,-5.353483677,0
-0.4519218802,0.9474741817,3.482903719,1.649689755e-20,5851,1,31.4401207,25.92000008,-5.284945011,0
-0.4535756111,0.9468609095,3.481637716,1.642693132e-20,1451,1,31.50906944,25.92749977,-5.216406345,0
-0.454932183,0.94595927,3.479539633,1.469908188e-20,1451,1,31.57801628,25.93499947,-5.147868156,0
-0.4562984705,0.9450477362,3.47740674,1.303135086e-20,1451,1,31.64696312,25.94249916,-5.079329491,0
-0.4576745033,0.9441263676,3.475239754,1.142380855e-20,1451,1,31.71591187,25.95000076,-5.010790825,0
-0.4590603113,0.943195045,3.473037958,9.876463812e-21,1451,1,31.7848587,25.95750046,-4.942252636,0
-0.4604558945,0.9422537684,3.470801592,8.389361092e-21,1451,1,31.85380745,25.96500015,-4.87371397,0
-0.4618612528,0.9413025975,3.468530416,6.962553699e-21,1451,1,31.92275429,25.97249985,-4.805175304,0
-0.4632763565,0.9403415322,3.466224909,5.596092121e-21,1451,1,31.99170113,25.97999954,-4.736637115,0
-0.4647012651,0.939370513,3.463884354,4.289998571e-21,1451,1,32.06064987,25.98749924,-4.66809845,0
-0.4661359191,0.9383895993,3.461509705,3.044289005e-21,1451,1,32.12959671,25.99500084,-4.599559784,0
-0.4673584402,0.9373736382,3.459148169,2.333420972e-21,5871,1,32.19854355,26.00250053,-4.531021595,0
-0.468236655,0.9363123775,3.456840515,2.383563344e-21,5871,1,32.2674942,26.01000023,-4.462482929,0
-0.469117105,0.9352471232,3.454515934,2.429403812e-21,5871,1,32.33644104,26.01749992,-4.393944263,0
-0.4699997902,0.9341778159,3.452174664,2.470939547e-21,5871,1,32.40538788,26.02499962,-4.325406075,0
-0.4708847106,0.9331044555,3.449816465,2.50817156e-21,5871,1,32.47433472,26.03249931,-4.256867409,0
-0.4717718363,0.9320271611,3.447441816,2.541069559e-21,5871,1,32.54328537,26.04000092,-4.188328743,0
-0.472661227,0.9309457541,3.44505024,2.569687868e-21,5871,1,32.61223221,26.04750061,-4.119790554,0
-0.4735528827,0.9298602939,3.442641735,2.593997607e-21,5871,1,32.68117905,26.05500031,-4.051251888,0
-0.4744467735,0.9287707806,3.440216541,2.613996153e-21,5871,1,32.75012589,26.0625,-3.982713461,0
-0.4753428996,0.9276772141,3.43777442,2.629682494e-21,5871,1,32.81907272,26.06999969,-3.914174795,0
-0.4762319922,0.9265540242,3.435237408,2.551886521e-21,1471,1,32.88801956,26.07749939,-3.845636368,0
-0.4769530296,0.9249587059,3.431254625,8.354817012e-22,1471,1,32.95697021,26.08499908,-3.77709794,0
-0.4776741266,0.9233574867,3.427246809,-8.95755925e-22,1471,1,33.02591705,26.09250069,-3.708559513,0
-0.4783953726,0.9217502475,3.423212767,-2.641801215e-21,1471,1,33.09486389,26.10000038,-3.640020847,0
-0.4791167378,0.9201370478,3.419153214,-4.402668406e-21,1471,1,33.16381073,26.10750008,-3.57148242,0
-0.4798381925,0.9185178876,3.415067911,-6.178368303e-21,1471,1,33.23275757,26.11499977,-3.502943993,0
-0.4805597663,0.916892767,3.410957098,-7.968912618e-21,1471,1,33.30170822,26.12249947,-3.434405327,0
-0.4812814295,0.9152617455,3.406820536,-9.774293274e-21,1471,1,33.37065506,26.12999916,-3.365866899,0
-0.4820031524,0.9136248231,3.402658939,-1.159450502e-20,1471,1,33.4396019,26.13750076,-3.297328472,0
-0.4827250242,0.9119818807,3.398471117,-1.342958905e-20,1471,1,33.50854874,26.14500046,-3.228789806,0
-0.4834470153,0.9103329182,3.394257545,-1.527952356e-20,1471,1,33.57749939,26.15250015,-3.160251379,0
-0.4841206968,0.9087997079,3.390105247,-1.48959444e-20,5891,1,33.64644623,26.15999985,-3.091712952,0
